               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.041916,            0.023922,           0.0086914,             0.56787,             0.70566,             0.69321,             0.41233,            0.025377,            0.010953,           0.0060362,             0.00271,             0.00271,             0.00271
                 164,            0.041684,            0.024285,           0.0086635,             0.56974,             0.70347,             0.69448,             0.41364,             0.02536,            0.010948,           0.0060331,            0.002665,            0.002665,            0.002665
                 165,            0.041867,            0.024227,           0.0086097,             0.57676,             0.69398,             0.69417,             0.41356,            0.025365,            0.010945,           0.0060363,             0.00262,             0.00262,             0.00262
                 166,             0.04137,            0.024914,           0.0083335,             0.57268,             0.70097,             0.69425,             0.41364,            0.025354,            0.010946,           0.0060428,            0.002575,            0.002575,            0.002575
                 167,            0.041244,            0.024471,           0.0083145,             0.57817,             0.69063,             0.69451,             0.41341,            0.025347,            0.010947,           0.0060291,             0.00253,             0.00253,             0.00253
                 168,            0.041517,            0.024275,           0.0084323,             0.57524,             0.69687,             0.69397,             0.41405,             0.02532,            0.010943,           0.0060556,            0.002485,            0.002485,            0.002485
                 169,            0.041656,            0.024503,           0.0085588,             0.57311,             0.69732,             0.69555,             0.41423,            0.025296,            0.010941,           0.0060594,             0.00244,             0.00244,             0.00244
                 170,            0.041181,            0.024171,           0.0083573,             0.57442,             0.69936,             0.69562,             0.41527,            0.025286,            0.010941,           0.0060602,            0.002395,            0.002395,            0.002395
                 171,             0.04096,            0.023867,           0.0084066,             0.57686,             0.69525,             0.69502,             0.41468,            0.025299,             0.01094,           0.0060712,             0.00235,             0.00235,             0.00235
                 172,            0.041049,            0.023711,           0.0083532,               0.579,             0.69916,             0.69588,             0.41551,            0.025287,            0.010935,           0.0060717,            0.002305,            0.002305,            0.002305
                 173,            0.041351,            0.023715,           0.0084409,             0.57931,             0.69941,             0.69662,             0.41603,             0.02527,            0.010935,           0.0060631,             0.00226,             0.00226,             0.00226
                 174,            0.041156,            0.024013,            0.008466,             0.57754,             0.70256,             0.69703,             0.41628,            0.025265,            0.010933,           0.0060673,            0.002215,            0.002215,            0.002215
                 175,            0.041213,            0.024211,           0.0081062,             0.57377,             0.70542,              0.6965,             0.41629,            0.025269,            0.010936,           0.0060743,             0.00217,             0.00217,             0.00217
                 176,            0.041686,             0.02454,           0.0084247,             0.58158,             0.69023,             0.69654,             0.41611,            0.025279,             0.01094,           0.0060616,            0.002125,            0.002125,            0.002125
                 177,             0.04154,            0.024649,           0.0082732,             0.57514,             0.70133,              0.6957,             0.41628,            0.025285,             0.01094,           0.0060613,             0.00208,             0.00208,             0.00208
                 178,            0.040902,              0.0237,            0.008266,             0.56837,              0.7106,             0.69554,             0.41629,            0.025285,            0.010943,           0.0060682,            0.002035,            0.002035,            0.002035
                 179,            0.040752,            0.023883,           0.0084342,             0.56744,             0.71067,             0.69562,             0.41537,            0.025295,            0.010945,           0.0060726,             0.00199,             0.00199,             0.00199
                 180,            0.040978,            0.023988,           0.0082144,             0.57136,             0.70242,             0.69523,             0.41489,             0.02529,            0.010944,           0.0060845,            0.001945,            0.001945,            0.001945
                 181,            0.040816,            0.023951,           0.0084234,             0.57039,             0.70597,             0.69475,              0.4153,            0.025274,            0.010943,           0.0060839,              0.0019,              0.0019,              0.0019
                 182,            0.041206,            0.024138,           0.0081701,             0.56696,             0.71363,             0.69478,              0.4153,            0.025271,            0.010944,           0.0061054,            0.001855,            0.001855,            0.001855
                 183,            0.041005,            0.024147,           0.0081232,             0.57375,             0.70594,             0.69566,             0.41603,            0.025288,            0.010943,           0.0061157,             0.00181,             0.00181,             0.00181
                 184,            0.040492,            0.023071,            0.007967,             0.57724,             0.70124,             0.69596,              0.4164,            0.025301,            0.010949,           0.0061185,            0.001765,            0.001765,            0.001765
                 185,            0.041222,            0.023971,           0.0081538,             0.57921,             0.70232,               0.696,             0.41605,              0.0253,            0.010951,           0.0061442,             0.00172,             0.00172,             0.00172
                 186,            0.040223,            0.023754,           0.0082126,             0.57313,             0.70921,              0.6964,             0.41564,            0.025306,            0.010955,           0.0061651,            0.001675,            0.001675,            0.001675
                 187,            0.041236,            0.024475,           0.0082614,             0.57353,             0.71019,             0.69625,             0.41566,            0.025296,            0.010958,           0.0061805,             0.00163,             0.00163,             0.00163
                 188,            0.040506,            0.024626,           0.0082202,             0.57142,             0.71039,             0.69624,             0.41581,            0.025285,            0.010957,           0.0061932,            0.001585,            0.001585,            0.001585
                 189,            0.040621,            0.023609,           0.0082091,             0.57093,             0.71128,             0.69572,             0.41564,            0.025276,            0.010958,           0.0062091,             0.00154,             0.00154,             0.00154
                 190,            0.040248,            0.023812,           0.0079856,             0.56812,             0.71353,             0.69656,              0.4162,            0.025267,            0.010956,            0.006205,            0.001495,            0.001495,            0.001495
                 191,            0.040626,            0.023571,           0.0080978,             0.56734,             0.71305,             0.69664,             0.41646,            0.025263,            0.010956,           0.0061967,             0.00145,             0.00145,             0.00145
                 192,            0.040141,            0.023399,           0.0079158,             0.56753,             0.71245,              0.6966,              0.4162,             0.02526,            0.010956,           0.0061994,            0.001405,            0.001405,            0.001405
                 193,            0.040624,            0.023977,           0.0081248,             0.56853,             0.71244,             0.69708,             0.41668,            0.025252,            0.010955,           0.0062053,             0.00136,             0.00136,             0.00136
                 194,            0.040309,            0.024427,           0.0079334,             0.56819,             0.71395,             0.69702,              0.4171,            0.025253,            0.010954,           0.0062139,            0.001315,            0.001315,            0.001315
                 195,            0.040185,            0.023855,           0.0078714,             0.56717,             0.71726,             0.69763,             0.41759,            0.025253,            0.010954,            0.006217,             0.00127,             0.00127,             0.00127
                 196,            0.040366,            0.023952,           0.0079465,             0.56589,             0.71935,             0.69825,             0.41748,             0.02525,            0.010954,             0.00623,            0.001225,            0.001225,            0.001225
                 197,            0.040125,            0.023532,           0.0079981,             0.56913,             0.71397,             0.69874,             0.41759,             0.02524,            0.010954,           0.0062304,             0.00118,             0.00118,             0.00118
                 198,            0.040283,            0.023994,           0.0079155,             0.56682,             0.71761,             0.69852,              0.4177,            0.025234,            0.010956,           0.0062306,            0.001135,            0.001135,            0.001135
                 199,            0.039529,            0.023201,           0.0075884,             0.56839,             0.71719,              0.6983,             0.41787,             0.02523,            0.010956,           0.0062395,             0.00109,             0.00109,             0.00109
